game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,reason,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score
400847199,2015,3,2015-10-14,2015-10-15T00:00:00Z,125,Tamika Catchings,5,Fever,Indiana,Fever,34,5,16,4,4,4,5,2,9,11,0,1,2,4,3,-14,18,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,24,T. Catchings,,Forward,F,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,e2382f,08265b,away,FALSE,52,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,69
400847199,2015,3,2015-10-14,2015-10-15T00:00:00Z,803,Erlana Larkins,5,Fever,Indiana,Fever,26,0,0,0,0,0,0,1,3,4,0,2,0,3,4,-7,0,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,2,E. Larkins,,Forward,F,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,e2382f,08265b,away,FALSE,52,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,69
400847199,2015,3,2015-10-14,2015-10-15T00:00:00Z,835,Marissa Coleman,5,Fever,Indiana,Fever,24,1,8,0,4,1,1,1,3,4,2,2,0,0,2,-15,3,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,0,M. Coleman,,Guard,G,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,e2382f,08265b,away,FALSE,52,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,69
400847199,2015,3,2015-10-14,2015-10-15T00:00:00Z,860,Briann January,5,Fever,Indiana,Fever,32,6,15,1,3,0,0,0,0,0,3,0,0,5,4,-5,13,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,20,B. January,https://a.espncdn.com/i/headshots/wnba/players/full/860.png,Guard,G,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,e2382f,08265b,away,FALSE,52,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,69
400847199,2015,3,2015-10-14,2015-10-15T00:00:00Z,1074,Shenise Johnson,5,Fever,Indiana,Fever,31,5,9,0,2,0,0,2,3,5,1,0,1,1,1,-18,10,TRUE,FALSE,FALSE,COACH'S DECISION,FALSE,42,S. Johnson,,Guard,G,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,e2382f,08265b,away,FALSE,52,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,69
400847199,2015,3,2015-10-14,2015-10-15T00:00:00Z,1051,Lynetta Kizer,5,Fever,Indiana,Fever,7,0,1,0,0,0,0,1,1,2,0,0,1,2,1,-2,0,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,12,L. Kizer,,Forward,F,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,e2382f,08265b,away,FALSE,52,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,69
400847199,2015,3,2015-10-14,2015-10-15T00:00:00Z,2529130,Natasha Howard,5,Fever,Indiana,Fever,14,1,1,0,0,0,0,1,1,2,2,0,0,1,1,-9,2,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,,N. Howard,https://a.espncdn.com/i/headshots/wnba/players/full/2529130.png,Forward,F,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,e2382f,08265b,away,FALSE,52,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,69
400847199,2015,3,2015-10-14,2015-10-15T00:00:00Z,851,Shavonte Zellous,5,Fever,Indiana,Fever,17,1,5,1,3,1,2,1,0,1,3,0,0,1,5,-6,4,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,21,S. Zellous,https://a.espncdn.com/i/headshots/wnba/players/full/851.png,Guard,G,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,e2382f,08265b,away,FALSE,52,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,69
400847199,2015,3,2015-10-14,2015-10-15T00:00:00Z,983,Jeanette Pohlen-Mavunga,5,Fever,Indiana,Fever,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,32,J. Pohlen-Mavunga,,Guard,G,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,e2382f,08265b,away,FALSE,52,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,69
400847199,2015,3,2015-10-14,2015-10-15T00:00:00Z,2490794,Layshia Clarendon,5,Fever,Indiana,Fever,10,1,1,0,0,0,0,0,1,1,0,0,0,2,0,-16,2,FALSE,FALSE,FALSE,COACH'S DECISION,TRUE,,L. Clarendon,https://a.espncdn.com/i/headshots/wnba/players/full/2490794.png,Guard,G,Indiana Fever,s:40~l:59~t:5,indiana-fever,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,IND,e2382f,08265b,away,FALSE,52,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,69
