game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,active,athlete_jersey,athlete_short_name,athlete_headshot_href,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score
300710096,2010,2,2010-07-10,2010-07-10T19:30:00Z,388,Penny Taylor,96,Team WNBA,Team WNBA,Team WNBA,14,4,5,2,3,2,2,0,0,0,1,3,0,0,1,-2,12,FALSE,FALSE,FALSE,FALSE,13,P. Taylor,,Forward,F,Team WNBA,s:40~l:59~t:96,team-wnba,,ALL,,,home,FALSE,72,97,Team Usa,Team USA,Team Usa,USA,,,,99
300710096,2010,2,2010-07-10,2010-07-10T19:30:00Z,571,Rebekkah Brunson,96,Team WNBA,Team WNBA,Team WNBA,19,2,5,0,0,2,2,1,1,2,0,0,2,0,1,-4,6,FALSE,FALSE,FALSE,FALSE,32,R. Brunson,,Forward,F,Team WNBA,s:40~l:59~t:96,team-wnba,,ALL,,,home,FALSE,72,97,Team Usa,Team USA,Team Usa,USA,,,,99
300710096,2010,2,2010-07-10,2010-07-10T19:30:00Z,680,Sophia Young-Malcolm,96,Team WNBA,Team WNBA,Team WNBA,19,5,8,0,1,0,0,3,2,5,0,0,0,1,1,-4,10,FALSE,FALSE,FALSE,FALSE,33,S. Young-Malcolm,,Forward,F,Team WNBA,s:40~l:59~t:96,team-wnba,,ALL,,,home,FALSE,72,97,Team Usa,Team USA,Team Usa,USA,,,,99
300710096,2010,2,2010-07-10,2010-07-10T19:30:00Z,954,Jayne Appel-Marinelli,96,Team WNBA,Team WNBA,Team WNBA,16,0,1,0,0,0,0,0,2,2,1,1,1,1,0,-22,0,FALSE,FALSE,FALSE,FALSE,32,J. Appel-Marinelli,,Center,C,Team WNBA,s:40~l:59~t:96,team-wnba,,ALL,,,home,FALSE,72,97,Team Usa,Team USA,Team Usa,USA,,,,99
300710096,2010,2,2010-07-10,2010-07-10T19:30:00Z,124,Iziane Castro,96,Team WNBA,Team WNBA,Team WNBA,16,1,8,0,1,0,0,0,2,2,1,0,0,5,2,-22,2,FALSE,FALSE,FALSE,FALSE,,I. Castro,,Guard,G,Team WNBA,s:40~l:59~t:96,team-wnba,,ALL,,,home,FALSE,72,97,Team Usa,Team USA,Team Usa,USA,,,,99
300710096,2010,2,2010-07-10,2010-07-10T19:30:00Z,545,Lindsay Whalen,96,Team WNBA,Team WNBA,Team WNBA,22,2,12,0,1,4,4,0,4,4,2,2,0,2,1,-8,8,FALSE,FALSE,FALSE,TRUE,13,L. Whalen,,Guard,G,Team WNBA,s:40~l:59~t:96,team-wnba,,ALL,,,home,FALSE,72,97,Team Usa,Team USA,Team Usa,USA,,,,99
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,213,Chamique Holdsclaw,17,Silver Stars,San Antonio,Silver Stars,24,2,8,0,1,0,0,0,2,2,2,2,2,1,1,-15,4,TRUE,FALSE,FALSE,FALSE,,C. Holdsclaw,,Forward,F,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,,SAS,000000,c7cfd4,away,FALSE,66,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,89
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,680,Sophia Young-Malcolm,17,Silver Stars,San Antonio,Silver Stars,31,2,11,0,1,6,6,1,4,5,1,1,0,2,2,-14,10,TRUE,FALSE,FALSE,FALSE,33,S. Young-Malcolm,,Forward,F,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,,SAS,000000,c7cfd4,away,FALSE,66,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,89
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,372,Michelle Snow,17,Silver Stars,San Antonio,Silver Stars,22,2,7,0,0,4,4,1,3,4,0,0,0,0,4,-14,8,TRUE,FALSE,FALSE,FALSE,22,M. Snow,,Center,C,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,,SAS,000000,c7cfd4,away,FALSE,66,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,89
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,14,Becky Hammon,17,Silver Stars,San Antonio,Silver Stars,31,1,10,0,6,2,2,0,1,1,3,0,0,2,2,-33,4,TRUE,FALSE,FALSE,FALSE,25,B. Hammon,,Guard,G,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,,SAS,000000,c7cfd4,away,FALSE,66,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,89
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,643,Edwige Lawson-Wade,17,Silver Stars,San Antonio,Silver Stars,21,1,3,1,3,0,0,0,2,2,1,0,0,3,3,-11,3,TRUE,FALSE,FALSE,FALSE,,E. Lawson-Wade,,Not Available,NA,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,,SAS,000000,c7cfd4,away,FALSE,66,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,89
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,608,Roneeka Hodges,17,Silver Stars,San Antonio,Silver Stars,28,6,10,3,5,0,0,1,1,2,2,1,2,2,2,-10,15,FALSE,FALSE,FALSE,TRUE,15,R. Hodges,,Forward,F,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,,SAS,000000,c7cfd4,away,FALSE,66,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,89
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,341,Ruth Riley,17,Silver Stars,San Antonio,Silver Stars,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,00,R. Riley,,Center,C,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,,SAS,000000,c7cfd4,away,FALSE,66,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,89
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,954,Jayne Appel-Marinelli,17,Silver Stars,San Antonio,Silver Stars,19,5,7,0,0,0,0,0,1,1,0,0,0,1,3,-8,10,FALSE,FALSE,FALSE,TRUE,32,J. Appel-Marinelli,,Center,C,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,,SAS,000000,c7cfd4,away,FALSE,66,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,89
300708008,2010,2,2010-07-08,2010-07-09T00:00:00Z,764,Allie Quigley,17,Silver Stars,San Antonio,Silver Stars,6,3,3,1,1,0,0,0,0,0,0,0,0,0,1,+8,7,FALSE,FALSE,FALSE,TRUE,14,A. Quigley,https://a.espncdn.com/i/headshots/wnba/players/full/764.png,Guard,G,San Antonio Silver Stars,s:40~l:59~t:17,san-antonio-silver-stars,,SAS,000000,c7cfd4,away,FALSE,66,8,Lynx,Minnesota,Minnesota Lynx,MIN,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,005084,47a757,89
